Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
,4516.92,3914.36,4526.15,4390.26,4136.41,3880.51,4321.54,4583.08,4532.82,4195.9,4155.9,4380,4451.28,4175.38
,4509.23,3913.33,4527.69,4389.23,4140,3892.82,4325.64,4586.15,4533.33,4193.33,4149.74,4380.51,4456.92,4181.54
,4495.9,3910.77,4523.59,4383.59,4140,3898.97,4330.26,4583.59,4521.54,4183.59,4146.15,4378.46,4459.49,4171.79
,4478.97,3885.64,4526.15,4360.51,4133.33,3891.28,4329.23,4585.64,4522.56,4184.62,4147.69,4380,4456.41,4166.67
,4458.46,3873.85,4521.03,4353.33,4127.18,3884.1,4328.21,4583.59,4522.56,4186.15,4139.49,4380.51,4455.9,4176.41
,4436.92,3885.64,4511.28,4371.79,4124.62,3887.18,4334.36,4580,4515.9,4179.49,4141.54,4377.95,4460.51,4179.49
,4417.95,3878.46,4508.21,4385.13,4123.08,3895.9,4342.56,4589.23,4522.56,4180.51,4151.79,4382.56,4462.56,4172.82
,4404.62,3861.03,4509.74,4374.36,4122.56,3897.95,4339.49,4594.87,4526.67,4185.64,4145.13,4388.21,4458.97,4171.79
,4395.38,3872.82,4515.38,4361.03,4117.95,3895.9,4338.97,4593.85,4522.05,4183.08,4138.46,4380,4460.51,4175.38
,4370.77,3886.15,4511.28,4365.13,4112.82,3904.1,4347.18,4600,4522.05,4174.87,4133.85,4365.13,4458.46,4165.13
,4331.79,3872.31,4496.41,4370.77,4114.87,3911.79,4353.33,4604.62,4525.64,4166.15,4118.97,4363.08,4442.56,4149.23
,4313.33,3858.46,4496.41,4356.92,4115.38,3910.77,4353.85,4594.36,4522.56,4167.18,4114.36,4371.79,4436.41,4152.31
,4311.28,3860.51,4504.62,4338.97,4109.23,3908.21,4341.54,4582.05,4511.28,4169.74,4122.05,4371.79,4447.18,4155.38
,4296.92,3866.67,4503.08,4349.23,4108.21,3906.67,4332.82,4578.46,4505.13,4169.23,4122.05,4370.26,4455.38,4151.79
,4283.08,3867.18,4505.13,4370.26,4109.74,3906.15,4340.51,4590.26,4513.85,4170.26,4125.64,4378.46,4457.44,4158.97
,4279.49,3860.51,4512.31,4368.72,4107.69,3906.67,4345.13,4602.05,4518.46,4170.77,4125.13,4381.03,4458.97,4162.56
,4273.85,3855.9,4510.26,4360.51,4106.15,3908.72,4342.56,4592.31,4510.77,4172.82,4114.36,4372.31,4456.92,4158.46
,4262.05,3867.18,4507.69,4370.77,4105.64,3912.31,4351.79,4588.72,4512.82,4183.59,4126.67,4378.46,4462.56,4167.18
,4241.03,3878.97,4512.31,4374.87,4104.1,3912.82,4362.05,4605.64,4523.59,4188.72,4140,4387.18,4474.87,4171.28
,4220.51,3870.26,4513.85,4351.28,4104.62,3911.28,4358.97,4608.21,4525.13,4186.15,4128.72,4379.49,4474.87,4161.54
,4213.85,3860.51,4512.31,4345.13,4106.67,3917.44,4358.46,4600.51,4523.08,4191.79,4128.21,4379.49,4475.9,4168.21
,4207.18,3865.64,4513.85,4370.77,4106.15,3922.56,4359.49,4602.05,4526.15,4195.9,4139.49,4392.31,4487.69,4187.18
,4191.79,3867.18,4520.51,4370.77,4099.49,3913.85,4353.33,4594.87,4522.56,4187.18,4134.87,4395.9,4484.62,4187.18
,4183.59,3860,4521.54,4345.13,4093.33,3907.69,4348.21,4588.72,4519.49,4179.49,4120.51,4392.31,4473.33,4181.03
,4173.33,3857.95,4515.38,4355.38,4094.36,3912.31,4351.28,4599.49,4525.13,4185.13,4120.51,4396.92,4485.64,4185.13
,4155.9,3853.33,4520,4371.79,4094.87,3912.31,4355.9,4602.56,4527.18,4194.87,4125.64,4403.08,4494.36,4183.59
,4151.28,3846.15,4525.64,4353.85,4091.79,3909.23,4358.46,4603.08,4526.67,4194.87,4123.59,4402.56,4477.95,4173.85
,4142.56,3849.23,4515.38,4349.74,4093.85,3913.33,4358.46,4608.21,4526.15,4193.85,4119.49,4401.03,4467.18,4172.31
,4119.49,3845.64,4511.28,4351.79,4095.38,3914.36,4355.9,4607.18,4527.18,4195.9,4121.54,4405.64,4475.9,4181.03
,4108.72,3823.08,4518.46,4337.44,4085.64,3911.79,4352.82,4598.97,4524.62,4193.33,4123.08,4408.72,4480.51,4183.59
,4104.1,3809.23,4516.41,4338.97,4080,3910.26,4354.36,4591.79,4517.95,4189.74,4112.82,4406.67,4476.41,4174.36
,4092.31,3814.36,4516.41,4349.74,4084.62,3914.36,4357.95,4590.26,4521.03,4198.97,4114.36,4405.64,4482.56,4167.69
,4088.21,3811.28,4522.05,4339.49,4077.44,3911.79,4353.33,4589.74,4522.05,4201.03,4119.49,4404.62,4491.28,4167.69
,4082.05,3799.49,4514.36,4327.69,4060,3897.44,4340.51,4581.54,4507.18,4186.15,4110.26,4401.03,4485.13,4174.87
,4069.23,3791.79,4509.23,4326.67,4060,3897.95,4337.95,4576.92,4498.46,4180.51,4104.62,4394.87,4473.33,4177.95
,4065.13,3783.59,4516.41,4327.18,4070.77,3910.26,4344.62,4583.08,4506.15,4185.13,4104.62,4391.79,4474.36,4172.82
,4065.13,3784.62,4516.41,4337.95,4069.74,3909.74,4345.13,4585.64,4509.74,4190.77,4109.23,4398.97,4496.41,4175.9
,4061.03,3793.33,4513.85,4348.72,4065.13,3904.62,4337.95,4584.1,4506.15,4196.41,4122.56,4409.74,4518.97,4188.72
,4055.38,3783.59,4522.56,4343.59,4066.67,3906.67,4334.87,4578.97,4505.64,4191.28,4125.64,4408.21,4515.38,4191.28
,4044.62,3769.74,4525.64,4335.9,4066.67,3902.05,4335.9,4571.28,4505.13,4183.08,4115.9,4402.56,4502.05,4180.51
,4024.62,3775.38,4514.87,4335.38,4063.08,3895.38,4334.36,4572.82,4506.67,4183.59,4113.85,4402.05,4505.64,4174.87
,4006.67,3774.36,4508.21,4330.26,4063.08,3895.38,4332.82,4572.82,4504.1,4183.08,4115.38,4398.46,4510.26,4169.23
,4003.08,3762.56,4509.74,4320.51,4065.13,3892.82,4334.36,4573.33,4500.51,4182.56,4114.36,4399.49,4506.15,4165.64
,4005.13,3765.64,4510.77,4322.56,4068.72,3897.44,4338.97,4582.56,4514.87,4196.92,4120.51,4405.13,4511.79,4175.9
,4006.15,3772.31,4510.77,4328.72,4074.36,3904.62,4343.08,4588.72,4524.1,4205.13,4129.23,4406.15,4520,4187.18
,4003.59,3763.59,4511.79,4317.44,4074.36,3900,4339.49,4584.1,4511.79,4194.36,4135.38,4403.08,4523.59,4183.59
,3988.72,3754.87,4510.26,4305.64,4067.18,3893.85,4333.33,4580,4500,4187.18,4130.77,4401.03,4521.03,4169.23
,3973.85,3754.36,4508.21,4314.36,4065.64,3892.82,4335.38,4583.08,4506.67,4191.79,4117.44,4398.46,4512.31,4165.13
,3978.97,3753.33,4513.85,4320,4072.82,3897.95,4340,4595.38,4525.64,4205.13,4122.05,4401.54,4514.87,4175.38
,3980,3755.38,4518.97,4321.54,4076.92,3906.15,4341.03,4601.54,4538.46,4217.44,4143.59,4407.69,4530.26,4184.1
,3967.18,3762.05,4516.92,4329.74,4079.49,3911.28,4345.13,4599.49,4538.46,4220.51,4154.36,4406.15,4537.95,4189.23
,3971.79,3767.18,4517.95,4327.69,4081.54,3910.26,4348.21,4598.97,4536.41,4216.41,4154.87,4406.67,4541.03,4202.05
,3977.95,3766.15,4516.41,4318.46,4079.49,3909.74,4343.59,4593.85,4539.49,4216.41,4142.05,4401.54,4539.49,4202.05
,3953.33,3755.9,4512.31,4323.59,4077.95,3910.26,4340,4592.31,4539.49,4215.38,4125.64,4390.77,4522.56,4169.23
,3938.46,3748.21,4514.87,4330.77,4082.05,3908.72,4341.03,4593.85,4533.85,4210.26,4131.79,4392.31,4522.56,4164.1
,3957.95,3757.95,4523.59,4332.31,4089.23,3911.28,4340,4590.77,4538.46,4220.51,4152.82,4404.62,4560.51,4214.87
,3963.08,3764.62,4527.69,4334.36,4085.13,3908.72,4336.92,4593.85,4549.23,4233.33,4164.1,4413.33,4586.67,4246.15
,3942.56,3747.69,4524.62,4316.92,4077.95,3900,4335.38,4600.51,4548.72,4225.13,4164.1,4406.15,4581.54,4230.77
,3942.05,3730.26,4526.15,4294.36,4079.49,3898.97,4333.33,4597.44,4545.13,4220.51,4168.21,4396.41,4592.31,4225.13
,3947.69,3728.21,4528.21,4306.15,4080,3900.51,4334.36,4597.95,4553.33,4234.87,4182.05,4395.9,4615.9,4245.13
,3931.28,3724.1,4522.05,4325.13,4075.9,3897.44,4334.87,4601.03,4560,4239.49,4187.69,4390.26,4613.85,4252.82
,3921.54,3719.49,4516.92,4314.87,4076.41,3903.08,4337.95,4597.44,4563.08,4233.85,4172.31,4377.95,4603.59,4247.18
,3922.05,3720,4519.49,4303.08,4083.08,3912.82,4343.59,4605.64,4577.95,4243.59,4168.72,4375.9,4612.31,4246.67
,3911.79,3720.51,4521.54,4311.79,4086.67,3910.26,4342.05,4614.36,4584.62,4252.31,4185.64,4386.15,4621.54,4242.56
,3907.18,3720,4524.1,4315.9,4088.21,3906.67,4335.38,4605.64,4575.9,4238.46,4183.59,4386.15,4615.9,4231.28
,3912.31,3720,4529.74,4308.72,4090.26,3911.28,4335.38,4602.56,4577.44,4229.74,4166.67,4380,4607.69,4232.31
,3911.79,3720.51,4534.36,4312.31,4092.31,3911.28,4339.49,4612.31,4585.13,4240.51,4168.72,4380,4608.21,4247.69
,3907.69,3721.03,4539.49,4328.72,4092.31,3910.26,4339.49,4618.46,4585.64,4249.74,4181.03,4376.92,4618.46,4252.31
,3907.18,3725.64,4540,4341.03,4091.79,3911.28,4337.44,4615.38,4587.69,4244.62,4182.56,4376.41,4624.62,4249.74
,3911.28,3731.28,4540.51,4331.79,4095.9,3912.82,4341.03,4620.51,4598.46,4246.67,4182.05,4384.62,4623.59,4251.28
,3906.15,3727.18,4543.08,4319.49,4094.87,3912.82,4343.08,4630.26,4605.13,4255.38,4184.62,4387.18,4626.67,4249.23
,3892.31,3718.97,4537.44,4327.69,4087.18,3908.72,4337.44,4624.1,4601.54,4250.77,4175.9,4377.95,4625.13,4253.33
,3889.74,3723.59,4532.82,4337.95,4088.72,3906.67,4333.85,4614.36,4601.54,4248.21,4170.26,4372.31,4621.54,4258.97
,3888.21,3730.26,4539.49,4330.26,4095.38,3911.28,4332.31,4615.38,4609.74,4255.9,4179.49,4372.82,4628.72,4254.87
,3879.49,3724.62,4548.72,4323.59,4094.36,3911.28,4326.67,4611.79,4612.82,4255.9,4184.1,4375.9,4635.9,4254.36
,3875.38,3724.62,4551.28,4328.72,4090.26,3900,4322.05,4600,4604.62,4246.15,4171.28,4378.97,4629.74,4254.36
,3878.97,3737.44,4555.38,4327.69,4095.9,3896.41,4323.08,4601.54,4602.56,4246.67,4161.03,4378.46,4625.13,4255.9
,3879.49,3735.9,4561.54,4324.1,4103.59,3907.69,4325.13,4615.38,4618.97,4261.03,4172.82,4386.67,4630.26,4267.18
,3873.33,3717.95,4564.62,4331.79,4103.08,3915.38,4329.74,4620,4631.28,4272.31,4185.64,4400,4634.36,4272.31
,3860.51,3726.67,4561.03,4343.59,4101.54,3906.67,4328.21,4616.92,4621.54,4265.13,4173.33,4393.85,4632.82,4263.08
,3860.51,3759.49,4555.9,4343.08,4105.64,3897.44,4318.97,4615.9,4613.85,4253.33,4154.36,4378.46,4627.18,4258.46
,3873.85,3770.77,4559.49,4335.38,4107.69,3901.54,4313.85,4610.26,4616.92,4249.74,4150.26,4369.74,4617.95,4260
,3869.74,3768.21,4560,4338.46,4104.62,3902.56,4306.67,4599.49,4608.72,4241.03,4144.1,4362.56,4603.08,4247.18
,3858.46,3783.59,4552.82,4354.87,4104.62,3894.87,4300.51,4598.97,4605.13,4237.44,4130.26,4358.97,4596.92,4236.92
,3860,3791.79,4548.21,4360.51,4107.18,3891.79,4298.46,4603.08,4613.33,4243.59,4125.13,4360,4598.97,4234.36
,3853.85,3778.97,4548.21,4350.26,4107.69,3895.38,4295.38,4601.03,4614.36,4237.95,4124.1,4359.49,4592.31,4228.21
,3843.59,3775.38,4554.87,4346.67,4106.67,3894.36,4297.95,4607.69,4617.95,4233.33,4121.03,4362.56,4589.74,4230.77
,3847.69,3784.1,4557.44,4358.46,4106.15,3894.36,4305.64,4617.95,4630.26,4245.64,4128.72,4365.13,4598.97,4245.13
,3851.28,3786.67,4551.79,4361.54,4107.69,3896.41,4303.59,4615.9,4635.9,4251.79,4134.87,4364.1,4602.05,4255.9
,3847.18,3783.08,4552.82,4351.79,4108.72,3895.38,4295.9,4615.9,4638.97,4249.74,4130.26,4373.33,4601.03,4248.21
,3845.13,3784.62,4556.92,4350.26,4107.69,3895.9,4294.87,4617.95,4640.51,4253.33,4120.51,4381.54,4602.05,4234.87
,3833.85,3783.59,4549.23,4353.85,4103.59,3893.33,4289.23,4606.15,4629.74,4243.59,4113.85,4370.77,4592.31,4232.82
,3817.95,3776.92,4540.51,4350.26,4104.1,3893.85,4291.79,4601.54,4628.72,4230.26,4107.69,4358.97,4581.03,4235.38
,3814.36,3773.85,4540.51,4348.21,4108.21,3898.97,4304.1,4613.33,4641.03,4235.9,4106.15,4359.49,4584.1,4233.85
,3814.87,3776.92,4541.03,4348.72,4105.13,3899.49,4302.05,4616.92,4645.64,4246.15,4107.69,4364.1,4592.31,4229.23
,3810.77,3782.56,4540.51,4353.85,4103.59,3896.41,4294.36,4610.77,4644.1,4246.67,4102.05,4367.18,4597.44,4228.72
,3812.31,3787.69,4545.64,4360,4111.79,3896.92,4297.95,4611.79,4650.77,4247.18,4101.54,4377.95,4601.03,4236.92
,3816.41,3786.67,4553.85,4354.36,4114.87,3896.92,4296.41,4613.33,4656.41,4251.79,4110.77,4389.23,4602.56,4246.15
,3811.28,3782.05,4550.77,4344.62,4105.13,3891.28,4282.05,4604.62,4651.28,4249.74,4106.15,4385.64,4601.54,4243.59
,3808.72,3785.13,4545.13,4353.33,4106.15,3890.77,4280,4602.56,4655.38,4252.82,4102.05,4384.62,4608.21,4243.08
,3817.44,3796.41,4555.9,4369.74,4120.51,3895.38,4287.69,4611.28,4667.69,4263.08,4111.28,4398.97,4617.95,4254.36
,3826.15,3806.15,4568.21,4369.74,4125.13,3898.97,4291.79,4618.46,4666.67,4260,4112.31,4406.15,4620.51,4262.56
,3823.08,3802.05,4565.64,4358.97,4117.44,3897.95,4291.28,4613.85,4653.85,4249.23,4100,4398.46,4614.87,4264.1
,3808.72,3786.67,4553.33,4355.38,4118.46,3894.36,4287.18,4604.62,4649.23,4245.13,4092.82,4389.74,4608.21,4256.92
,3790.26,3783.08,4544.62,4359.49,4123.59,3893.85,4285.64,4602.05,4649.23,4243.08,4088.72,4381.54,4603.08,4245.13
,3781.03,3789.23,4544.62,4358.46,4118.97,3893.85,4287.18,4601.03,4646.15,4234.87,4081.03,4378.97,4600,4243.59
,3784.1,3781.54,4549.74,4347.18,4111.28,3893.33,4293.33,4602.56,4648.72,4235.9,4078.46,4391.28,4600.51,4237.95
,3784.1,3769.74,4551.28,4350.77,4113.85,3896.92,4299.49,4611.79,4655.9,4245.64,4082.05,4396.92,4600,4228.72
,3786.15,3789.74,4549.74,4369.74,4123.08,3900,4297.44,4618.97,4657.44,4248.21,4082.56,4386.67,4601.54,4244.62
,3793.33,3814.87,4551.79,4371.28,4122.05,3895.9,4284.1,4609.23,4651.79,4239.49,4078.46,4382.05,4601.54,4263.08
,3791.28,3807.18,4549.74,4356.41,4109.23,3889.74,4275.38,4599.49,4649.74,4230.26,4073.85,4380.51,4601.03,4253.33
,3782.05,3790.77,4546.67,4354.87,4104.62,3892.31,4278.97,4606.67,4654.87,4239.49,4071.28,4377.95,4600.51,4238.46
,3782.56,3789.74,4553.33,4368.72,4107.69,3895.9,4283.08,4611.79,4658.97,4248.21,4066.67,4384.1,4594.87,4237.44
,3784.1,3791.28,4555.9,4368.72,4102.56,3889.23,4279.49,4605.64,4657.44,4240,4058.97,4383.08,4588.21,4236.41
,3774.87,3785.13,4550.26,4354.87,4091.79,3880.51,4268.72,4598.46,4650.26,4228.72,4050.77,4374.87,4582.56,4231.28
,3772.31,3783.08,4552.31,4354.87,4090.26,3880,4264.1,4597.44,4647.69,4231.28,4051.28,4377.95,4582.05,4237.44
,3776.92,3787.18,4560.51,4366.67,4092.31,3883.08,4267.69,4601.03,4655.9,4237.44,4060,4383.59,4591.79,4250.77
,3772.31,3781.54,4560.51,4355.38,4085.13,3878.97,4262.56,4600.51,4657.95,4235.38,4056.41,4376.92,4598.46,4242.05
,3765.13,3767.69,4554.36,4332.82,4075.38,3867.18,4249.74,4595.38,4649.74,4232.82,4046.15,4376.41,4591.79,4226.67
,3765.13,3764.62,4548.72,4337.44,4074.87,3861.54,4249.23,4589.74,4648.21,4231.28,4042.05,4380.51,4584.62,4237.44
,3764.1,3769.23,4542.56,4350.26,4081.54,3867.69,4257.44,4588.21,4653.85,4231.28,4043.08,4376.41,4590.77,4249.74
,3765.64,3770.26,4546.67,4351.28,4087.18,3878.46,4262.56,4596.41,4660.51,4241.54,4049.74,4380,4599.49,4246.67
,3770.77,3773.33,4558.46,4351.79,4089.23,3879.49,4265.13,4603.59,4666.15,4252.82,4058.46,4395.9,4605.64,4247.69
,3770.26,3776.92,4557.44,4347.18,4089.23,3868.72,4258.97,4592.82,4662.56,4250.77,4053.33,4397.44,4606.67,4252.31
,3769.23,3774.36,4550.26,4343.08,4088.72,3865.13,4252.31,4583.59,4660,4245.13,4045.64,4387.69,4603.59,4249.23
,3769.74,3775.38,4556.92,4350.26,4092.31,3875.9,4260,4597.95,4669.23,4251.28,4053.85,4392.82,4606.15,4247.18
,3765.13,3776.92,4563.08,4348.21,4094.87,3881.54,4266.67,4605.13,4676.92,4255.9,4054.36,4401.54,4609.23,4250.77
,3755.9,3770.77,4552.82,4334.87,4091.79,3874.87,4258.97,4589.23,4670.77,4247.18,4038.46,4390.77,4601.54,4251.28
,3747.69,3771.28,4537.95,4339.49,4093.85,3872.82,4255.9,4587.18,4669.23,4244.62,4035.38,4382.56,4597.44,4247.69
,3743.59,3777.44,4537.95,4355.38,4106.15,3880.51,4265.64,4603.08,4677.44,4253.33,4047.18,4391.79,4606.67,4248.21
,3740,3771.79,4541.54,4354.87,4105.64,3881.54,4265.64,4604.1,4676.41,4252.31,4049.23,4393.33,4609.23,4250.77
,3737.44,3767.18,4535.9,4337.44,4095.38,3876.92,4259.49,4591.79,4668.21,4244.62,4042.05,4378.46,4603.59,4241.03
,3735.9,3769.74,4534.87,4331.79,4098.46,3877.44,4261.54,4593.85,4672.31,4246.67,4037.95,4373.33,4598.46,4227.69
,3737.44,3763.08,4537.95,4343.08,4101.03,3877.44,4265.64,4601.54,4676.92,4247.18,4034.36,4380,4596.41,4235.9
,3750.26,3761.54,4540,4344.1,4096.92,3875.9,4265.64,4599.49,4673.85,4246.15,4040.51,4387.69,4611.28,4257.95
,3765.13,3774.36,4547.18,4337.95,4104.62,3881.03,4266.15,4598.97,4678.97,4255.9,4057.44,4402.56,4634.87,4266.15
,3766.67,3776.92,4553.33,4348.21,4111.79,3881.54,4266.15,4604.1,4688.21,4267.69,4065.13,4412.82,4642.05,4270.26
,3757.44,3768.21,4550.77,4353.85,4103.08,3868.72,4262.56,4605.13,4687.69,4265.13,4056.92,4402.05,4641.03,4282.05
,3751.28,3769.74,4553.33,4342.05,4099.49,3867.18,4260,4602.05,4684.62,4252.82,4051.79,4389.74,4641.03,4284.1
,3751.28,3777.95,4560.51,4343.59,4106.15,3878.46,4264.1,4607.18,4685.64,4251.79,4055.38,4392.82,4634.36,4277.95
,3755.38,3779.49,4561.54,4342.05,4108.21,3878.97,4272.82,4613.85,4692.82,4262.56,4060,4402.05,4634.87,4280
,3756.92,3775.38,4563.59,4333.85,4110.26,3875.38,4278.46,4617.44,4705.13,4268.72,4062.05,4407.18,4644.62,4283.08
,3754.36,3778.46,4564.62,4347.18,4112.31,3880,4279.49,4617.95,4705.64,4266.67,4060.51,4404.62,4640.51,4281.54
,3750.26,3784.62,4560.51,4357.44,4107.18,3878.46,4280.51,4608.72,4693.33,4263.08,4056.92,4394.87,4632.31,4278.46
,3741.54,3777.44,4549.74,4344.62,4101.54,3871.79,4282.56,4599.49,4689.74,4257.95,4051.28,4381.54,4630.26,4268.72
,3735.9,3773.85,4545.13,4338.46,4105.13,3873.85,4288.72,4608.72,4698.97,4258.97,4050.77,4379.49,4630.26,4263.08
,3742.56,3778.97,4552.31,4342.05,4109.23,3878.46,4296.92,4623.59,4706.67,4266.67,4055.38,4389.23,4634.36,4272.82
,3748.72,3780.51,4553.33,4346.15,4107.69,3877.95,4294.87,4615.38,4703.59,4263.59,4055.38,4389.23,4636.41,4283.08
,3746.67,3779.49,4549.74,4349.23,4106.15,3874.87,4282.05,4600.51,4700,4257.44,4051.28,4377.44,4634.36,4279.49
,3739.49,3776.92,4550.77,4343.08,4105.64,3875.38,4276.92,4600.51,4704.1,4260,4047.18,4367.69,4629.23,4269.23
,3734.87,3770.26,4549.74,4339.49,4110.26,3878.46,4278.97,4604.1,4706.67,4261.03,4043.08,4362.05,4615.9,4260
,3735.38,3771.79,4540.51,4348.72,4117.44,3878.97,4271.28,4597.95,4702.56,4258.97,4043.08,4357.95,4617.44,4257.95
,3740,3779.49,4537.95,4349.74,4121.03,3877.44,4264.62,4593.85,4704.1,4262.56,4055.38,4360.51,4643.08,4268.72
,3733.85,3770.77,4545.13,4342.05,4121.03,3878.97,4269.23,4597.95,4710.26,4264.62,4063.59,4364.1,4658.46,4269.74
,3714.87,3755.38,4539.49,4334.87,4115.38,3878.97,4275.9,4597.95,4709.23,4261.54,4058.97,4359.49,4652.82,4252.31
,3705.64,3753.85,4526.15,4330.77,4110.26,3877.44,4277.95,4596.92,4709.74,4265.64,4060,4354.87,4656.92,4246.15
,3701.54,3752.82,4527.69,4333.33,4115.9,3878.97,4277.44,4596.92,4718.46,4271.28,4063.08,4349.74,4666.15,4249.23
,3691.28,3746.67,4532.82,4340,4122.56,3878.97,4275.38,4596.92,4722.05,4272.31,4057.95,4338.97,4659.49,4233.33
,3689.23,3747.18,4527.18,4338.97,4121.03,3876.92,4274.36,4600.51,4720.51,4277.44,4055.9,4331.28,4649.74,4215.38
,3696.92,3754.87,4522.05,4333.85,4120,3877.44,4271.28,4596.92,4717.44,4275.38,4058.97,4333.33,4647.69,4223.59
,3697.95,3753.85,4524.1,4331.28,4121.03,3877.44,4263.08,4588.72,4714.87,4266.67,4059.49,4335.38,4647.18,4241.03
,3698.97,3753.33,4533.33,4333.33,4121.03,3875.9,4261.54,4593.33,4715.38,4268.21,4067.69,4336.92,4652.31,4248.21
,3709.23,3763.59,4544.62,4342.56,4123.08,3877.95,4265.64,4603.08,4718.46,4272.31,4075.9,4337.95,4663.59,4248.21
,3715.38,3770.26,4545.64,4353.85,4125.13,3882.56,4267.69,4602.56,4718.97,4266.15,4070.26,4333.85,4659.49,4245.13
,3713.33,3764.62,4536.92,4355.38,4122.56,3875.9,4263.08,4600.51,4714.87,4262.56,4066.15,4325.13,4645.13,4246.15
,3709.23,3756.41,4531.79,4345.13,4117.44,3862.56,4252.31,4602.56,4711.28,4262.05,4066.15,4323.08,4643.59,4247.18
,3711.79,3758.46,4533.33,4342.05,4121.54,3865.64,4251.28,4607.18,4720.51,4267.18,4067.69,4330.77,4651.79,4239.49
,3726.67,3769.74,4538.46,4349.74,4135.9,3880,4263.59,4622.56,4734.87,4280,4082.56,4340,4661.54,4243.08
,3735.9,3775.38,4542.05,4357.95,4139.49,3880.51,4268.72,4632.82,4737.95,4286.67,4100,4337.95,4666.67,4261.03
,3723.08,3770.77,4536.92,4359.49,4127.69,3867.18,4260.51,4624.1,4732.31,4277.95,4096.92,4328.21,4656.92,4262.56
,3712.31,3767.18,4530.26,4351.79,4119.49,3860.51,4250.77,4614.36,4730.26,4269.74,4083.59,4329.23,4647.69,4242.56
,3725.13,3773.33,4533.85,4352.31,4127.69,3864.62,4247.18,4615.9,4727.18,4268.72,4085.13,4330.77,4652.31,4237.95
,3733.85,3777.95,4534.36,4358.46,4134.87,3865.13,4246.67,4610.26,4719.49,4267.18,4090.77,4322.05,4649.23,4245.13
,3728.21,3780,4531.79,4353.85,4133.33,3861.03,4245.13,4600,4721.54,4263.08,4085.64,4321.54,4642.56,4241.54
,3732.31,3784.62,4535.9,4355.38,4134.87,3866.67,4246.15,4604.62,4733.33,4264.62,4087.69,4330.26,4648.72,4241.03
,3740,3786.67,4541.54,4368.21,4139.49,3877.95,4250.77,4616.41,4736.41,4273.85,4102.56,4331.28,4654.36,4247.18
,3737.95,3790.77,4545.13,4365.64,4138.97,3876.41,4245.64,4616.41,4733.33,4280,4109.74,4332.82,4652.31,4247.69
,3743.59,3797.95,4547.18,4354.87,4140.51,3868.21,4235.9,4607.18,4731.28,4274.36,4105.13,4332.82,4654.87,4245.64
,3748.72,3794.36,4543.59,4356.41,4136.41,3857.44,4229.74,4600,4724.1,4266.67,4107.18,4323.08,4661.03,4247.69
,3737.95,3783.59,4537.95,4357.95,4123.59,3846.67,4221.03,4597.95,4715.9,4264.1,4104.62,4316.92,4656.92,4247.69
,3735.9,3782.05,4539.49,4353.85,4127.18,3847.69,4214.87,4596.92,4720,4264.62,4102.05,4320,4650.77,4245.13
,3751.28,3785.13,4546.15,4354.87,4141.03,3859.49,4217.44,4602.56,4729.23,4268.72,4116.41,4325.13,4656.41,4247.18
,3756.92,3787.69,4547.18,4364.1,4140.51,3862.05,4222.05,4610.26,4731.28,4273.85,4125.64,4324.62,4662.56,4247.18
,3749.23,3799.49,4545.13,4371.79,4135.9,3854.87,4219.49,4607.69,4724.1,4271.28,4118.46,4318.97,4658.97,4246.67
,3752.82,3813.33,4546.67,4372.82,4140.51,3847.18,4217.44,4595.9,4716.92,4263.08,4114.87,4310.77,4656.92,4255.9
,3763.08,3817.95,4547.69,4374.87,4143.08,3850.26,4218.46,4589.74,4717.44,4263.59,4121.03,4305.64,4665.13,4270.26
,3757.44,3802.05,4547.69,4373.85,4140,3857.95,4220,4593.85,4720,4269.74,4131.28,4309.74,4666.15,4267.18
,3748.21,3784.1,4547.18,4365.13,4138.97,3853.33,4218.46,4596.41,4719.49,4267.18,4133.85,4312.31,4653.33,4251.79
,3762.56,3801.03,4550.26,4368.72,4143.59,3848.72,4215.38,4595.38,4718.97,4266.67,4129.74,4312.31,4653.85,4258.97
,3789.23,3837.44,4560.51,4387.69,4150.77,3857.44,4216.92,4597.44,4718.97,4273.33,4133.85,4320,4670.77,4281.03
,3809.23,3850.26,4572.31,4393.33,4151.79,3865.13,4218.46,4602.05,4720,4273.33,4143.08,4335.38,4675.38,4294.36
,3827.18,3852.31,4576.41,4385.13,4147.69,3858.46,4214.87,4602.56,4720,4265.13,4142.05,4345.13,4666.15,4303.59
,3839.49,3864.1,4576.92,4386.15,4144.62,3852.31,4214.36,4597.44,4714.87,4259.49,4133.33,4342.05,4660,4313.33
,3838.97,3866.67,4573.33,4388.21,4143.59,3851.79,4213.33,4591.28,4708.21,4257.95,4127.18,4336.92,4655.9,4306.67
,3831.28,3852.31,4567.18,4380,4137.95,3851.28,4205.64,4588.21,4706.67,4252.82,4122.56,4333.85,4648.21,4284.62
,3819.49,3836.92,4562.56,4371.79,4127.69,3848.21,4205.64,4587.18,4703.08,4250.26,4121.54,4329.74,4638.46,4273.85
,3812.82,3833.85,4562.56,4371.28,4127.18,3845.64,4214.36,4586.67,4704.62,4255.9,4122.56,4325.13,4633.85,4280.51
,3815.9,3837.95,4565.64,4374.36,4135.38,3852.31,4216.92,4592.31,4714.87,4263.59,4122.05,4331.79,4637.44,4286.67
