condition,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
1,-9270511.229668913,-29123840.886903405,-595844.0724814262,-2569655.59165661,469213.9123139115,10301356.480153328,10789220.562486934,11445188.11446089,11032943.861042444,14739992.624954075,13907520.308407277,-55706151.972732976,13069811.610565418,11510756.279059049
1,-6160474.897723126,-26485361.29222159,2251710.915276112,412114.8970740453,-1692171.601201312,9163334.590453837,8412942.100585135,8305076.463963712,9336164.450035619,14252522.66902353,15658282.885732217,-55864683.127147734,10138789.9955319,12271751.950617656
1,-1067301.0828668722,-19520324.130447034,5487674.946537208,3415086.0218919613,-3346105.5848605623,7287515.713360836,4315752.036761459,5538259.36745652,6581601.186651887,11316595.33603963,16875420.8463066,-57066878.43888647,7130131.232772856,13052572.549281979
1,4835610.187626407,-9635856.646551097,8381355.546064388,5819285.634212373,-3738243.261741888,5025717.416593165,-442481.85529951256,3614987.5574262463,3285906.4239559416,7111793.981915974,17183450.330820035,-59501838.077396214,4578375.899745746,13481936.862628428
1,9913949.888487983,898129.0165537742,10257629.133638626,7464322.7094987985,-2483219.5642781598,2924468.24948021,-4450840.1355117615,2520262.9083328512,235512.54451982988,3106282.3079502275,16593429.161914464,-62681377.20481067,2642293.627879181,13059157.356344644
1,12816682.991506532,9832276.760243848,10808122.989677101,8668170.152882574,203730.41720614815,1521441.1746175156,-6503473.330494332,1955675.7420386842,-1829026.7519023,331950.51430784905,15483892.711909685,-65749652.746744104,1055930.5024604753,11404278.872290324
1,13142095.349022102,15740854.623496369,10297124.426150851,9993740.068090582,3534912.777118273,1140482.19440781,-6083430.257880302,1607052.8303966406,-2553517.62275069,-1048404.9614143198,14397128.85736833,-67955321.01706444,-724703.2145919335,8511985.947650727
1,11656843.217419803,18391935.53501581,9517807.583931055,11887889.039845243,6446599.037595361,1770171.6370024376,-3551543.316615249,1314313.296759282,-2155530.7223675493,-1667897.999869171,13784362.123349676,-69016655.13125509,-3239194.6641560495,4860900.3633444505
1,9916993.514495596,18571031.989585478,9461262.542057868,14389547.31514706,8039022.190647113,3075458.8889101325,40711.52365281082,1075377.6189871952,-1341604.9336060763,-2456791.554174893,13849111.6130979,-69188036.39352475,-6722812.103939247,1290727.7886638248
1,9461343.43619984,17517109.269338362,10819915.538763613,17068411.42222854,7958721.529503528,4534996.045376293,3413822.5070329113,933677.9917093678,-978738.2435661275,-4032996.9059604034,14561927.464346964,-69019536.3374533,-10919290.688740177,-1319363.0287793933
1,10995111.192817112,16293193.650807666,13569399.461605595,19229611.057650972,6543574.391292875,5641909.9512622645,5571089.663647526,863290.9618703806,-1675045.1878129619,-6337378.560731049,15804018.407851238,-68978303.46986029,-15097724.660479063,-2422746.8599222926
1,14009288.730776412,15396213.999490352,16874744.903077494,20272336.753370818,4661310.409263894,6078531.145582256,6123187.727185698,744304.0199219114,-3479685.217573189,-8702352.858207997,17516695.851692937,-69167848.35635173,-18287204.505089287,-2039522.6031395807
1,17058710.074066166,14743365.875823205,19423912.082952023,20004826.98335478,3316528.796842464,5791121.977284681,5302846.801990656,439967.91621385404,-5856721.384827377,-10277062.074148938,19738774.245863587,-69305481.89481801,-19651622.096730717,-729167.3038664055
1,18563019.508639816,13960690.775470478,20064732.255237497,18743153.176456973,3207635.8956596702,4943310.53678236,3710895.1806187863,-91081.62492544139,-7948324.32723528,-10530563.975896135,22500409.63079387,-68951923.77219881,-18857232.700789392,685279.4413856164
1,17696447.983531296,12758452.45183133,18431487.144070797,17142319.649844147,4432965.326407547,3790160.590121492,1963264.0581181296,-735739.2296676519,-8993065.862126624,-9530523.221138652,25652398.383802928,-67834341.3435108,-16270304.455600698,1496478.5243167651
1,14868095.921532057,11169969.351506997,15212531.385751098,15855874.543437382,6469494.00119481,2553097.2049134164,434232.3075342398,-1264141.7530545287,-8685291.05286465,-7851597.188415637,28770854.68647314,-66055830.8294548,-12877410.341701562,1400121.7631480328
1,11512351.450958537,9541193.536693932,11872719.7903276,15211300.500585066,8418648.662191568,1365217.7311393518,-791940.5177773165,-1435878.3942176437,-7295194.30490519,-6200558.839218459,31244004.012286082,-64064620.14853136,-9932971.931558724,555728.4520265716
1,9295332.814749634,8313467.235416841,9932761.647259284,15074047.82251127,9395627.212463725,301896.9837744796,-1785312.4022900825,-1102157.6350463259,-5498208.555595857,-5009538.415058198,32535201.600464605,-62409736.86783483,-8463954.21611693,-579427.224697626
1,9179524.195716344,7753815.798396838,10165993.812095573,14964941.475952802,8886097.817709457,-551716.4482576401,-2581433.216080995,-244819.15258869893,-4016081.7733688178,-4248583.531174569,32491889.096397933,-61438948.5495476,-8841765.36235623,-1518914.1628943987
1,10877604.388219353,7801410.041989113,12147457.003946591,14356900.08430987,6926144.13598457,-1072199.714330838,-3085841.512793744,1051419.6643638785,-3266619.1163802613,-3553508.6419151803,31514528.688796993,-61122002.932170324,-10620434.805289889,-1954857.2847301364
1,13010488.366292855,8118405.729276269,14423131.029408982,12984396.14773109,4054092.1537918593,-1153241.1796749078,-3138873.4148425707,2646107.7834444465,-3204407.898879744,-2559579.473950596,30455218.281368177,-61097058.62557455,-12731606.90652588,-1807071.9918654144
1,13884216.045238057,8310220.440904402,15239080.190611823,11000472.61218821,1085133.645486245,-818320.9526930325,-2687413.3994406397,4356973.4796816865,-3422148.8321254547,-1206817.4433073495,30258608.35331393,-60899201.48798966,-13964470.864284698,-1136331.7875835297
1,12445291.943167297,8183445.395810864,13459133.626843896,8905124.216736183,-1177878.2029078533,-301940.1908413378,-1927010.1470030085,5933108.248009653,-3436453.451128026,186995.70670931292,31508815.735462517,-60224424.35595938,-13519472.527289284,-34735.99761084304
1,8870457.963285076,7888972.710598733,9182369.489466103,7292440.405392814,-2182996.9596313015,-7292.266778322174,-1286364.568934057,7038503.025589416,-2984700.573008498,1129732.8896560194,34116207.36830461,-59072253.58660785,-11380681.26766596,1395605.3703332066
1,4456915.800214636,7861606.074230608,3721929.1382166715,6554969.311433299,-1749596.618324544,-317657.3263454109,-1224373.5263964504,7316092.917206136,-2163435.789328473,1295209.8838780257,37320240.52346449,-57695874.2934041,-8330994.759691885,2954968.664847005
1,882671.2538169196,8579999.079317737,-1051293.7873685732,6697990.820501305,-63746.09792528985,-1344345.5294891743,-1938561.1779697218,6553985.49496479,-1338451.6910941494,770862.2441525001,40023867.86998216,-56411642.61946543,-5602518.11967097,4241182.260247897
1,-731032.6763084322,10272123.728199689,-3650656.847642902,7352608.626721614,2416081.6880342206,-2766258.4296820555,-3161179.5105475644,4884134.940643333,-892286.7818994307,42926.1724998107,41297668.785310574,-55401208.536153175,-4328956.374535449,4666035.215359771
1,-414645.9691221134,12727388.454049297,-3697093.681836069,7972571.933452711,5096361.243538851,-3896150.9315671236,-4191240.8160436503,2876478.136500204,-967358.5137536208,-281478.2830085046,40798133.25267916,-54630511.53134534,-5058907.839420116,3666454.5458763004
1,730337.3131481549,15326521.005586054,-2043758.7530093556,8109647.839122825,7393182.119970336,-3991144.7402720894,-4185950.789049441,1411404.0587046589,-1360284.5387417057,154409.05022790655,38889773.412419185,-53922690.5710183,-7551441.910057161,1039996.502968932
1,1222163.2594476587,17288596.284315214,-254616.35886775563,7628836.704722403,8862281.570873022,-2670763.726158632,-2582969.354721724,1328627.6137853595,-1629732.4934394879,1225881.229562168,36421065.00237477,-53118010.69650975,-10929589.95254647,-2791769.0828367695
1,82368.90207957402,18018386.229743138,258861.56160752926,6759560.686943165,9296005.988303753,-210444.85964481684,564278.2184602434,2999566.0822907947,-1353187.0434678325,2386268.9039581795,34289091.60788805,-52201166.28098714,-14091491.901821004,-6798098.095353639
1,-2604714.193786056,17378499.819581375,-1034684.7349319775,5960904.862420023,8764537.181264652,2486295.36623646,4525980.28423687,6056293.504272446,-381945.68257848185,2988958.717401188,33032639.692897037,-51305271.56462846,-16164413.21939164,-9703080.032993434
1,-5767841.928901317,15744091.023432214,-3576046.85105814,5667718.027644608,7581098.145609189,4271110.228521269,8160449.323039256,9463328.961034637,1052810.267910444,2679785.054690039,32660858.60000049,-50589424.43214149,-16788901.451016292,-10559034.968764903
1,-7990620.977261996,13809697.509104667,-6101918.430168412,6040672.479972423,6191181.604222038,4318302.830176148,10384050.82592716,11946755.932022426,2441747.288637924,1620131.2353133236,32777548.44604326,-50074468.419424504,-16129753.063635096,-9233327.260929361
1,-8323706.592517236,12249862.830793614,-7378348.045294918,6844489.174237596,5019408.772877467,2579169.843610434,10618018.900387658,12588819.318154762,3246974.0259521618,400997.72863789566,32889537.222577125,-49553580.582591355,-14661037.459603658,-6520605.137221543
1,-6791376.24900317,11414423.88423205,-6859079.464505008,7524254.164853209,4334302.298435526,-136998.40187078808,8996288.708572557,11279463.942940257,3160039.268963425,-304760.0808503924,32693896.518900525,-48651226.29154107,-12879700.190335907,-3779528.1087912056
1,-4318520.882709977,11219121.852583166,-4919031.364305411,7461023.781926198,4189845.2576566846,-2524211.0415724963,6244829.992342623,8770781.44285032,2232120.0713303112,-145520.24074338356,32175344.36584368,-47013281.01703914,-11111814.029393736,-2260688.1887688274
1,-2156333.7389140343,11281299.717988854,-2573605.0446929857,6300236.649086076,4467460.340451943,-3410158.8631344237,3312395.1476523145,6288026.809126884,819157.680663746,691823.5778908066,31482785.608748484,-44528219.65972613,-9492595.173705207,-2482273.0514363316
1,-1171510.1096570115,11210445.679211685,-883776.1585380009,4198573.477380091,4989299.212588821,-2328259.6777351503,952396.9236944596,4897644.374162006,-610852.0036697853,1581576.2952107678,30701375.514725372,-41453069.19430037,-8083525.566624339,-4000318.766448547
1,-1418593.0913825824,10874886.772101315,-400659.5505946981,1853906.1835133235,5634076.462829306,270186.62239734764,-536363.5880384553,4973996.187830785,-1692730.169264165,1819641.7775574648,29699345.156911656,-38362464.67652143,-7009552.207884037,-5705675.879455835
1,-2219014.5740041225,10482410.389543785,-946528.531472657,269951.8903394384,6386697.710941082,3270239.3483175547,-1303993.5459104662,6054911.562135896,-2289112.7878426122,1034794.2389358167,28169174.274032265,-35928820.16053121,-6500309.895544785,-6480399.918939985
1,-2655315.751199438,10427034.826409644,-1812914.0874398076,330809.55389346846,7296367.27308514,5466352.584019753,-1721569.0605976067,7156958.155220524,-2480244.1379616,-588560.8351428343,25842425.633727532,-34627943.331753165,-6794779.920124675,-5838620.902136939
1,-2150968.740118097,11000045.870612228,-2217478.114133631,2365094.3386930088,8379316.432596939,6139192.548427289,-2085676.1989981742,7360285.266882542,-2456695.567704842,-2404867.07289039,22730753.519522883,-34503798.47981056,-7968492.037310435,-4186711.765768763
1,-783056.0891547654,12152148.134375647,-1736914.6862467902,5909117.8778114775,9541288.530273438,5335176.293556781,-2427591.4408843713,6323204.5513002165,-2400689.8762288173,-3663573.1683530826,19217279.639147714,-35101550.31229755,-9803248.139614044,-2561591.3136858535
1,834151.7847818165,13468271.614737356,-481564.1844389873,9807770.528592024,10583383.034102554,3729575.142547127,-2521128.5601808196,4436763.215833809,-2428140.747329895,-3922726.1545955283,15913039.224587828,-35604800.156926475,-11802857.57068282,-2011737.1710279896
1,1982885.6236133492,14388764.46407563,1047583.0422195251,12643722.555823643,11298166.554807441,2191803.944038162,-2061328.7905576075,2548196.5066669453,-2605310.1393478955,-3288224.8363063526,13344947.106710982,-35127111.57268766,-13373951.33297385,-2990143.1260823105
1,2296945.9470776953,14555526.177969152,2291593.443577771,13326510.186399402,11597944.080476088,1324576.9860162206,-892361.8050227904,1436721.300657311,-2995462.5059649535,-2351712.442444298,11656779.448735185,-33046196.198015638,-14090285.205062926,-5110579.41439822
1,1954220.7901082481,14073685.196794864,2938307.7972386954,11581789.912012342,11588149.158251816,1233472.859495828,853067.5583690152,1363077.3305303096,-3673147.2997209947,-1871223.1779449696,10507802.81644249,-29252926.151203834,-13903416.650764246,-7392860.139609571
1,1509313.9535897395,13515871.661415366,3029970.032694101,8108986.350531315,11528425.994515575,1621110.9255336814,2777752.332173927,1956217.2889690197,-4677381.853760471,-2376530.6983779683,9240288.33958676,-24218438.962593477,-13185204.599933548,-8830380.764344018
1,1501756.3632624752,13640771.589099508,2845879.9329722254,4317908.599588961,11696261.041321568,2098057.291156725,4384706.347896311,2487286.046405392,-5933658.375043666,-3911098.2657894297,7226471.933690781,-18847633.203123998,-12574310.290905537,-8932399.010531334
1,2105105.9377143225,14967742.73747022,2669831.881467906,1748418.807222811,12236174.590216016,2485219.5056859385,5286233.416182637,2345914.1767215286,-7213301.335538339,-6035005.499276468,4197547.836335617,-14164492.655183077,-12699835.366314104,-7929554.032705015
1,3034882.385966152,17443258.2899172,2604155.6909876144,1428654.941525237,13093039.291196832,2914525.173822975,5349621.147392516,1419898.410111434,-8185424.979305195,-8064953.12423569,369345.74704884156,-10939224.215772469,-13914895.69881172,-6552883.059843737
1,3752549.5084389024,20393950.27230292,2539366.5388137572,3460155.664316572,14075359.21737629,3684201.6938205273,4720000.29476241,151590.8636740852,-8556891.252385791,-9405527.728148842,-3697223.4451596485,-9396759.441492222,-16161184.817599364,-5559587.368719602
1,3814123.6931976518,22806063.83166615,2277245.0242677242,7013500.556772001,15005331.310446702,4988852.978731106,3732307.6469325623,-748440.4198836031,-8229458.478850786,-9795649.899676818,-7406549.571641355,-9126477.404527502,-19012921.762736265,-5317927.504697563
1,3135372.658307932,23791287.15377366,1710143.2572504086,10725773.816531766,15848003.801336877,6717862.094588745,2774596.8353720903,-740349.7893508621,-7378048.310331496,-9362404.357389074,-10422376.929348487,-9243964.930649277,-21858195.34923606,-5697699.950856232
1,2019135.8521814267,22997561.34507348,934995.8591713669,13305533.032398967,16719704.643460045,8458551.485551815,2169924.0744824205,226533.71336604335,-6390991.889877151,-8491062.68693,-12782093.67555092,-8756051.496173969,-24117324.392616905,-6294415.864536626
1,953725.1683321735,20756775.41242485,232722.41868773472,14062493.593880765,17756478.527575277,9699107.09366273,2111490.6969881714,1700177.8314748607,-5692417.319717329,-7613423.765854835,-14786939.240518652,-6987422.369164351,-25398851.39554138,-6793916.652230017
